jobLink,jobId,collectDate,jobTitle,salaryLow,jobSeniorityCategories,salaryHighAdj,companyName,jobCategory,employmentType,salaryMean
/pl/job/senior-qa-automation-mobile-experience-openvpn-remote-oiujjg2,oiujjg2,26/02/2023,"Senior QA Automation (mobile experience)",17852,"6. Senior",31241,OpenVPN,Testing,B2B,24547
/pl/job/specjalista-ds-wdrozen-oprogramowania-lsi-software-lodz-oiybd4u,oiybd4u,26/02/2023,"Specjalista ds. Wdrożeń Oprogramowania",7312,"5. Mid",10873,"SI Software",ERP,B2B,9093
/pl/job/cloud-solutions-architect-grape-up-krakow-ojmygxz,ojmygxz,26/02/2023,"Cloud Solutions Architect",22100,"7. Senior-Expert",35700,"Grape Up",AI,B2B,28900
/pl/job/mid-senior-java-developer-bny-mellon-wroclaw-okpoqrp,okpoqrp,26/02/2023,"Mid/Senior Java Developer",14500,"6. Mid-Senior",29000,"BNY Mellon",Backend,"Employment Contract",21750
/pl/job/junior-frontend-developer-centrum-uslug-informatycznych-politechnika-gdanska-gdansk-oldprkm,oldprkm,26/02/2023,"Junior frontend developer",6000,"3. Junior",11000,"Centrum Usług Informatycznych Politechnika Gdańska",Frontend,"Employment Contract",8500
/pl/job/junior-frontend-developer-marketplanet-warszawa-olwfcd9,olwfcd9,26/02/2023,"Junior Frontend Developer",7000,"3. Junior",12000,Marketplanet,Frontend,B2B,9500
/pl/job/remote-senior-technical-recruiter-clearscale-omybzop,omybzop,26/02/2023,"Remote Senior Technical Recruiter",10711,"6. Senior",14727,ClearScale,HR,B2B,12719
/pl/job/java-developer-apreel-poznan-onmmtvb,onmmtvb,26/02/2023,"Java Developer",23520,"6. Mid-Senior",28560,"apreel Sp. z o.o.",Backend,"Employment Contract",26040
/pl/job/ksiegowa-ksiegowy-talent-partners-gliwice-onn7c0s,onn7c0s,26/02/2023,"Księgowa/ Księgowy",5000,"5. Mid",6000,"alent Partners",Backoffice,"Employment Contract",5500
/pl/job/remote-mid-kotlin-developer-city-nav-onyir5p,onyir5p,26/02/2023,"Remote Mid Kotlin Developer",10000,"5. Mid",18000,City-nav,Backend,B2B,14000
/pl/job/data-engineer-addepto-remote-oo36be4,oo36be4,26/02/2023,"Data Engineer",20100,"6. Senior",30200,Addepto,"Big Data",B2B,25150
/pl/job/delivery-manager-po-volvo-group-remote-oo4uxdv,oo4uxdv,26/02/2023,"Delivery Manager / PO",12500,"6. Senior",21000,"Volvo Group","Product Management","Employment Contract",16750
/pl/job/asystent-ka-biura-zarzadu-german-profit-hr-w-imieniu-tedi-siec-handlowa-katowice-oo6xujx,oo6xujx,26/02/2023,"ASYSTENT/KA BIURA ZARZĄDU - GERMAN",7000,"5. Mid",8000,"PROFIT HR w imieniu TEDI sieć handlowa  Sp. z o.o.",Backoffice,"Employment Contract",7500
/pl/job/angular-net-developer-scale-remote-oocisun,oocisun,26/02/2023,"Angular / .NET Developer",33600,"7. Senior-Expert",42000,"Scale sp. z o.o.",Fullstack,B2B,37800
/pl/job/remote-php-developer-apreel-ookpoxz,ookpoxz,26/02/2023,"Remote PHP Developer",16800,"5. Mid",21000,"apreel Sp. z o.o.",Backend,B2B,18900
/pl/job/test-manager-roche-poznan-op81y2b,op81y2b,26/02/2023,"Test Manager",11000,"5. Mid",17500,Roche,Testing,"Employment Contract",14250
/pl/job/remote-java-backend-developer-software-partner-ophtalw,ophtalw,26/02/2023,"Remote Java Backend Developer",8000,"5. Mid",14000,"Software Partner Sp. z o.o.",Backend,B2B,11000
/pl/job/junior-ios-developer-nix-tech-kft-budapest-oqbc5j7,oqbc5j7,26/02/2023,"Junior iOS Developer",5597,"3. Junior",6219,"NIX Tech Kft.",Mobile,"Employment Contract",5908
/pl/job/freelance-recruiter-talent-place-remote-oqdpei9,oqdpei9,26/02/2023,"Freelance Recruiter",3000,"6. Mid-Senior",6000,"Talent Place",HR,B2B,4500
/pl/job/junior-manualis-tesztelo-nemzetbiztonsagi-szakszolgalat-budapest-oqpvim6,oqpvim6,26/02/2023,"Junior manuális tesztelő",7674,"3. Junior",10161,"Nemzetbiztonsági Szakszolgálat",Security,"Employment Contract",8918
/pl/job/scrum-master-it-center-zf-group-remote-orob8xs,orob8xs,26/02/2023,"Scrum Master - IT Center",12000,"6. Mid-Senior",17000,"ZF Group",Agile,"Employment Contract",14500
/pl/job/remote-project-manager-emersoft-ltd-os4aa0y,os4aa0y,26/02/2023,"Remote Project Manager",13389,"5. Mid",24546,"Emersoft Ltd","Project Manager","Employment Contract",18968
/pl/job/fullstack-frontend-focus-occtoo-remote-oscvtsa,oscvtsa,26/02/2023,"Fullstack (frontend focus)",19685,"6. Senior",29528,Occtoo,Fullstack,B2B,24607
/pl/job/marketing-automation-strategist-nethone-remote-ositekh,ositekh,26/02/2023,"Marketing Automation Strategist",9000,"5. Mid",13000,Nethone,Marketing,B2B,11000
/pl/job/remote-embedded-software-engineer-c-c-needcode-krakow-ou4g1vi,ou4g1vi,26/02/2023,"Remote Embedded Software Engineer C/C++",22323,"5. Mid",27279,"needCode Sp. z o.o.",Embedded,B2B,24801
/pl/job/front-end-developer-angular-avenga-remote-ou7g7ew,ou7g7ew,26/02/2023,"Front-end Developer Angular",18480,"6. Senior",30240,Avenga,Frontend,B2B,24360
/pl/job/junior-salesforce-developer-b-braun-business-services-poland-remote-oulfmiu,oulfmiu,26/02/2023,"Junior Salesforce Developer",6000,"3. Junior",8000,"B. Braun Business Services Poland",Backend,"Employment Contract",7000
/pl/job/senior-account-executive-pr-finance-hill-knowlton-strategies-warszawa-ouzgzv5,ouzgzv5,26/02/2023,"(Senior) Account Executive/PR/Finance",5500,"6. Mid-Senior",7500,"Hill+Knowlton Strategies",Marketing,OTHER,6500
/pl/job/java-developer-connectis-remote-ovlcia4,ovlcia4,26/02/2023,"Java Developer",24000,"6. Senior",28800,Connectis_,Backend,B2B,26400
/pl/job/junior-it-administrator-wave-gdynia-ovomwpm,ovomwpm,26/02/2023,"Junior IT Administrator",6500,"3. Junior",12000,Wave,"IT Administrator",B2B,9250
/pl/job/java-developer-korelacja-systemy-informatyczne-krakow-ovoncph,ovoncph,26/02/2023,"Java Developer",11000,"6. Mid-Senior",18000,"Korelacja Systemy Informatyczne sp. z o.o.",,B2B,14500
/pl/job/wordpress-developer-sellace-remote-ow5gz5m,ow5gz5m,26/02/2023,"WordPress Developer",9000,"6. Mid-Senior",13000,"Sellace sp. z o.o.",Fullstack,B2B,11000
/pl/job/senior-devops-engineer-macrix-technology-group-remote-owybge8,owybge8,26/02/2023,"Senior DevOps Engineer",20000,"6. Senior",26000,"Macrix Technology Group",DevOps,B2B,23000
/pl/job/back-end-developer-net-shiji-poland-remote-owyq7sf,owyq7sf,26/02/2023,"Back-end Developer (.NET)",15120,"6. Mid-Senior",25200,"Shiji Poland",Backend,B2B,20160
/pl/job/java-senior-fullstack-developer-cloud-hsbc-technology-poland-krakow-ox5zkm0,ox5zkm0,26/02/2023,"Java Senior Fullstack Developer - Cloud",18000,"6. Senior",25000,"HSBC Technology Poland",Fullstack,"Employment Contract",21500
/pl/job/remote-mid-oracle-backend-developer-inter-polska-warszawa-oxfdowe,oxfdowe,26/02/2023,"Remote Mid Oracle Backend Developer",9000,"5. Mid",14000,"INTER Polska",Backend,B2B,11500
/pl/job/system-analyst-aiut-slask-oxtj3js,oxtj3js,26/02/2023,"System analyst",18750,"7. Senior-Expert",26880,AIUT,Fullstack,B2B,22815
/pl/job/marketer-b2b-marketing-specialist-arlity-zielonagora-oxvraj1,oxvraj1,26/02/2023,"Marketer B2B / Marketing Specialist",5000,"5. Mid",8000,Arlity,Marketing,B2B,6500
/pl/job/polarion-alm-technical-architect-a2g-consulting-veldhoven-oyes7kg,oyes7kg,26/02/2023,"Polarion ALM - Technical Architect",25591,"8. Expert",29528,"A2G Consulting",Architecture,"Employment Contract",27560
/pl/job/c-developer-thundersoft-remote-oyjljul,oyjljul,26/02/2023,"C# Developer",15000,"5. Mid",18000,ThunderSoft,Backend,B2B,16500
/pl/job/partnership-manager-posadzimy-pl-remote-oypvmiq,oypvmiq,26/02/2023,"Partnership Manager",4000,"3. Junior",6000,"Posadzimy.pl Sp. z o.o.",Sales,OTHER,5000
/pl/job/tester-aplikacji-exorigo-upos-remote-ozkgxrs,ozkgxrs,26/02/2023,"Tester Aplikacji",5000,"5. Mid",9000,Exorigo-Upos,Testing,"Employment Contract",7000
/pl/job/senior-fullstack-avenga-remote-ozlc5ay,ozlc5ay,26/02/2023,"Senior Fullstack",25200,"6. Senior",31920,Avenga,Fullstack,B2B,28560
/pl/job/front-end-engineer-react-redux-ecovadis-polska-warszawa-p03w9ao,p03w9ao,26/02/2023,"Front-end Engineer (React",21000,"5. Mid",24360,". z o. o.",Frontend,B2B,22680
/pl/job/asystentka-asystent-biura-cel-kieruje-dzialaniem-lodz-p0ktszl,p0ktszl,26/02/2023,"Asystentka/Asystent biura",3000,"2. Trainee-Junior",5000,"Cel Kieruje Działaniem",Backoffice,OTHER,4000
/pl/job/software-engineer-backend-codewise-krakow-p17c8lk,p17c8lk,26/02/2023,"Software Engineer Backend",18000,"5. Mid",25000,Codewise,Backend,B2B,21500
/pl/job/devops-aws-azure-spyrosoft-remote-p1oxxak,p1oxxak,26/02/2023,"DevOps – AWS/Azure",22680,"7. Senior-Expert",29400,pyrosoft,DevOps,B2B,26040
/pl/job/machine-learning-engineer-alm-services-technology-group-remote-p2fgaah,p2fgaah,26/02/2023,"Machine Learning Engineer",17000,"6. Mid-Senior",30000,"ALM Services Technology Group",AI,B2B,23500
/pl/job/account-manager-new-look-advertising-warszawa-p2nkzqt,p2nkzqt,26/02/2023,"Account Manager",6000,"5. Mid",10000,"New Look Advertising sp. z o.o.",Sales,B2B,8000
/pl/job/backend-developer-ikol-system-warszawa-p2rwdws,p2rwdws,26/02/2023,"Backend developer",5000,"3. Junior",10000,"IKOL System Sp. z o.o.",Backend,B2B,7500
/pl/job/remote-support-engineer-asqe-p2ywifp,p2ywifp,26/02/2023,"REMOTE Support Engineer",10000,"2. Trainee-Junior",12000,"ASQE SP. Z O.O.","IT Support",B2B,11000
/pl/job/pogramista-net-z-azure-kz-inspire-remote-p3qtaef,p3qtaef,26/02/2023,"Pogramista .NET z Azure",15000,"6. Mid-Senior",27000,"KZ INSPIRE",Backend,B2B,21000
/pl/job/javascript-developer-wonga-pl-remote-p52vhsy,p52vhsy,26/02/2023,"JavaScript Developer",15000,"6. Mid-Senior",25000,Wonga.pl,Frontend,B2B,20000
/pl/job/specjalista-ds-sprzedazy-call2sale-warszawa-p6rrevu,p6rrevu,26/02/2023,"Specjalista ds. sprzedaży",5500,"5. Mid",11000,Call2Sale,Sales,B2B,8250
/pl/job/junior-b2b-sales-engineer-debesto-com-remote-p8ndkqw,p8ndkqw,26/02/2023,"Junior B2B Sales Engineer",6000,"3. Junior",8500,debesto.com,Sales,B2B,7250
/pl/job/data-scientist-hoist-finance-ab-oddzial-w-polsce-wroclaw-p9vb2sp,p9vb2sp,26/02/2023,"Data Scientist",13000,"5. Mid",18000,"Hoist Finance AB (oddział w Polsce)","Big Data","Employment Contract",15500
/pl/job/ios-mobile-developer-nord-security-warszawa-p9vtuv9,p9vtuv9,26/02/2023,"iOS Mobile Developer",16927,"6. Mid-Senior",22833,"Nord Security",Mobile,B2B,19880
/pl/job/typescript-angular-developer-remote-direct-communication-payu8hu,payu8hu,26/02/2023,"Typescript &amp; Angular Developer - Remote",21500,"5. Mid",25000,"Direct Communication Sp. z o.o.",Frontend,B2B,23250
/pl/job/qa-automation-engineer-ringier-axel-springer-tech-krakow-pbhk5ib,pbhk5ib,26/02/2023,"QA Automation Engineer",13000,"6. Senior",21000,"Ringier Axel Springer Tech",Testing,B2B,17000
/pl/job/remote-c-linux-embedded-developer-int2code-pbixwhw,pbixwhw,26/02/2023,"Remote C++ Linux Embedded Developer",20160,"6. Mid-Senior",33600,"int2code GmbH",Embedded,B2B,26880
/pl/job/cybersecurity-engineer-nethone-remote-pcbt1vf,pcbt1vf,26/02/2023,"Cybersecurity Engineer",17000,"6. Mid-Senior",27000,Nethone,Security,B2B,22000
/pl/job/technical-lead-reply-polska-katowice-pch0hpz,pch0hpz,26/02/2023,"Technical Lead",22000,"6. Senior",28000,"Reply Polska",DevOps,"Employment Contract",25000
/pl/job/sap-retail-manager-sd-mm-jeronimo-martins-polska-warszawa-pcogwtk,pcogwtk,26/02/2023,"SAP Retail Manager (SD/MM)",26666,"6. Mid-Senior",29166,"Jeronimo Martins Polska S.A.","Project Manager","Employment Contract",27916
/pl/job/motion-graphic-designer-easyllama-remote-pd1thgi,pd1thgi,26/02/2023,"Motion Graphic Designer",6500,"5. Mid",8000,EasyLlama,Design,"Employment Contract",7250
/pl/job/senior-support-engineer-state-street-krakow-peqfbc3,peqfbc3,26/02/2023,"Senior Support Engineer",15166,"6. Mid-Senior",23000,"State Street",Backend,"Employment Contract",19083
/pl/job/scala-backend-developer-touk-warsaw-pf9bjp8,pf9bjp8,26/02/2023,"Scala Backend Developer",13776,"6. Mid-Senior",26880,TouK,Backend,B2B,20328
/pl/job/database-developer-recru-to-remote-pfo8ncw,pfo8ncw,26/02/2023,"Database developer",12000,"5. Mid",17000,Recru.to,"Business Intelligence",B2B,14500
/pl/job/analityk-biznesowy-product-owner-autodna-lodz-pfqptz5,pfqptz5,26/02/2023,"Analityk Biznesowy / Product Owner",7200,"5. Mid",12000,autoDNA,"Business Analysis",B2B,9600
/pl/job/spec-ds-rekrutacji-it-i-procesow-hr-dahliamatic-warszawa-pgwbnv2,pgwbnv2,26/02/2023,"Spec. ds. rekrutacji IT i procesów HR",4000,"5. Mid",5000,"DahliaMatic Sp. z o.o.",HR,"Employment Contract",4500
/pl/job/computer-vision-ml-engineer-automade-remote-pgx3ksj,pgx3ksj,26/02/2023,"Computer Vision / ML ENGINEER",14000,"6. Mid-Senior",26000,AUTOMADE,AI,"Employment Contract",20000
/pl/job/remote-sap-mdm-automation-specialist-link-group-phgquxz,phgquxz,26/02/2023,"Remote SAP MDM Automation Specialist",23520,"5. Mid",25200,"Link Group",ERP,B2B,24360
/pl/job/net-fullstack-developer-bluesoft-remote-phtqwsy,phtqwsy,26/02/2023,".NET Fullstack Developer",20160,"6. Mid-Senior",26880,"BlueSoft Sp. z o.o.",Backend,B2B,23520
/pl/job/remote-hr-transformation-consultant-infosys-consulting-phybgtz,phybgtz,26/02/2023,"Remote HR Transformation Consultant",16000,"6. Mid-Senior",32000,"Infosys Consulting",HR,"Employment Contract",24000
/pl/job/frontend-developer-arcs-mid-senior-siemens-mobility-kft-budapest-piiebaj,piiebaj,26/02/2023,"Frontend Developer - ARCS - MID/SENIOR",9950,"6. Mid-Senior",14925,"Siemens Mobility Kft.",Frontend,"Employment Contract",12438
/pl/job/junior-it-support-specialist-devkom-warszawa-pjeqcgg,pjeqcgg,26/02/2023,"Junior IT Support Specialist",5000,"3. Junior",7000,"DEVKOM SP. Z O.O.","IT Support",B2B,6000
/pl/job/seo-specialist-bethink-remote-pjiirmv,pjiirmv,26/02/2023,"SEO Specialist",6500,"6. Mid-Senior",9750,Bethink,Marketing,B2B,8125
/pl/job/account-manager-agencja-com-rzeszow-pjimkcx,pjimkcx,26/02/2023,"Account Manager",4300,"5. Mid",7300,Agencja.com,Sales,"Employment Contract",5800
/pl/job/linux-administrator-devops-engineer-antal-wroclaw-pjoj3lk,pjoj3lk,26/02/2023,"Linux Administrator/DevOps Engineer",15000,"6. Mid-Senior",20000,Antal,"IT Administrator",B2B,17500
/pl/job/java-engineer-harman-connected-services-remote-pk3css2,pk3css2,26/02/2023,"Java Engineer",12000,"5. Mid",18000,"HARMAN Connected Services",Backend,"Employment Contract",15000
/pl/job/programista-testow-osrodek-przetwarzania-informacji-panstwowy-instytut-badawczy-warszawa-pkdlvyv,pkdlvyv,26/02/2023,"Programista testów",6000,"6. Mid-Senior",12000,"Ośrodek Przetwarzania Informacji - Państwowy Instytut Badawczy",Testing,"Employment Contract",9000
/pl/job/freelance-it-recruiter-remote-devsdata-llc-pkerexn,pkerexn,26/02/2023,"Freelance IT Recruiter (REMOTE)",6000,"5. Mid",10000,"DevsData LLC",HR,B2B,8000
/pl/job/c-software-engineer-motorola-solutions-systems-polska-krakow-pkikx1l,pkikx1l,26/02/2023,"C++ Software Engineer",10000,"6. Mid-Senior",18000,"Motorola Solutions Systems Polska",Backend,"Employment Contract",14000
/pl/job/junior-sales-polish-english-treasuryrecruiter-amsterdam-pkkytup,pkkytup,26/02/2023,"Junior Sales Polish &amp; English",12519,"3. Junior",14173,TreasuryRecruiter,Sales,"Employment Contract",13346
/pl/job/remote-junior-react-frontend-developer-enigma-soi-pl1dnav,pl1dnav,26/02/2023,"Remote Junior React Frontend Developer",6300,"3. Junior",12000,"Enigma SOI",Frontend,B2B,9150
/pl/job/senior-java-developer-payments-leovegas-remote-plihix3,plihix3,26/02/2023,"Senior Java Developer - Payments",27000,"6. Senior",32000,LeoVegas,Backend,B2B,29500
/pl/job/specjalista-ds-kadr-i-plac-workpol-polska-bielanywroclawskie-plmlv7v,plmlv7v,26/02/2023,"Specjalista ds. kadr i płac",6000,"3. Junior",7000,"Workpol Polska Sp. z o. o.",HR,"Employment Contract",6500
/pl/job/mid-senior-qa-automation-engineer-andea-solutions-remote-pmepuzc,pmepuzc,26/02/2023,"Mid/Senior QA Automation Engineer",12000,"6. Mid-Senior",20000,"Andea Solutions Sp. z o.o.",Testing,B2B,16000
/pl/job/new-business-development-manager-besthr-krakow-pmgib73,pmgib73,26/02/2023,"New Business Development Manager",8500,"5. Mid",11000,BestHR,Sales,"Employment Contract",9750
/pl/job/informatica-developer-axa-it-solutions-warszawa-pnwcp8v,pnwcp8v,26/02/2023,"Informatica Developer",20160,"5. Mid",27720,"AXA IT Solutions","Big Data",B2B,23940
/pl/job/senior-scala-akka-developer-idemia-remote-pojvaug,pojvaug,26/02/2023,"Senior Scala (AKKA) Developer",18900,"6. Mid-Senior",29400,IDEMIA,Backend,B2B,24150
/pl/job/tech-team-leader-for-whiteboards-appfire-remote-ponow1z,ponow1z,26/02/2023,"Tech Team Leader for Whiteboards",28000,"6. Senior",33000,Appfire,Frontend,"Employment Contract",30500
/pl/job/cloud-network-security-engineer-sunscrapers-remote-poptwta,poptwta,26/02/2023,"Cloud Network &amp; Security Engineer",20000,"6. Mid-Senior",28000,Sunscrapers,"IT Administrator",B2B,24000
/pl/job/python-developer-silent-eight-remote-poqbd7u,poqbd7u,26/02/2023,"Python Developer",14000,"5. Mid",22000,"Silent Eight",Backend,B2B,18000
/pl/job/full-stack-net-web-developer-legimi-remote-powkras,powkras,26/02/2023,"Full-stack .NET Web Developer",16000,"6. Mid-Senior",22000,"Legimi S.A.",Fullstack,B2B,19000
/pl/job/mid-devops-engineer-with-aws-voucherify-katowice-ppsqrfr,ppsqrfr,26/02/2023,"Mid DevOps Engineer with AWS",12000,"5. Mid",19500,Voucherify,DevOps,"Employment Contract",15750
/pl/job/test-analyst-erp-bestmix-software-wroclaw-pqlglqz,pqlglqz,26/02/2023,"Test Analyst (ERP)",7000,"5. Mid",11000,"BESTMIX Software",Testing,"Employment Contract",9000
/pl/job/azure-paas-consultant-kelly-services-poland-remote-pr3d9jp,pr3d9jp,26/02/2023,"Azure PaaS Consultant",24000,"6. Senior",27000,"Kelly Services Poland",Architecture,"Employment Contract",25500
/pl/job/remote-qa-automation-engineer-coforge-pr4aqco,pr4aqco,26/02/2023,"Remote QA Automation Engineer",27720,"6. Senior",31080,Coforge,Testing,B2B,29400
/pl/job/technical-service-representative-german-hays-poland-katowice-psdriwe,psdriwe,26/02/2023,"Technical Service Representative -German",9000,"5. Mid",14000,"Hays Poland",Sales,"Employment Contract",11500
/pl/job/sales-executive-scanye-warszawa-psn9lzt,psn9lzt,26/02/2023,"Sales Executive",4500,"6. Mid-Senior",9000,"SCANYE Sp. z o.o.",Sales,B2B,6750
/pl/job/business-development-representative-dream-support-remote-pso1zra,pso1zra,26/02/2023,"Business Development Representative",6694,"5. Mid",11157,"Dream Support",Sales,OTHER,8926
/pl/job/hr-payroll-specialist-besthr-lodz-ptbshu4,ptbshu4,26/02/2023,"HR &amp; Payroll Specialist",9000,"5. Mid",11000,BestHR,HR,"Employment Contract",10000
/pl/job/remote-senior-net-software-developer-kelly-services-poland-ptxj9yj,ptxj9yj,26/02/2023,"Remote Senior .Net Software Developer",16000,"6. Senior",20000,"Kelly Services Poland",Fullstack,"Employment Contract",18000
/pl/job/senior-python-developer-fujitsu-technology-solutions-remote-puhuxsd,puhuxsd,26/02/2023,"Senior Python Developer",14280,"6. Mid-Senior",20160,"Fujitsu Technology Solutions Sp. z o.o.",Backend,B2B,17220
/pl/job/managed-cloud-service-desk-engineer-nordcloud-remote-pvehhwl,pvehhwl,26/02/2023,"Managed Cloud Service Desk Engineer",6000,"3. Junior",8000,Nordcloud,DevOps,"Employment Contract",7000
/pl/job/senior-java-developer-ynd-technologies-remote-pvieoea,pvieoea,26/02/2023,"Senior Java Developer",25000,"6. Senior",30000,"YND Technologies",Backend,B2B,27500
/pl/job/rust-developer-link-group-remote-pvwx3o1,pvwx3o1,26/02/2023,"Rust Developer",28000,"7. Senior-Expert",33000,"Link Group",Backend,B2B,30500
/pl/job/remote-mid-frontend-angular-developer-centralny-osrodek-informatyki-pwbjeqw,pwbjeqw,26/02/2023,"Remote Mid Frontend Angular Developer",9000,"5. Mid",18000,"Centralny Ośrodek Informatyki",Frontend,"Employment Contract",13500
/pl/job/software-dev-engineer-iii-frontend-tesco-technology-krakow-pwi80lr,pwi80lr,26/02/2023,"Software Dev Engineer III - Frontend",24000,"6. Senior",36000,"Tesco Technology",Frontend,B2B,30000
/pl/job/sales-manager-akra-polska-remote-pxhgat5,pxhgat5,26/02/2023,"Sales Manager",11000,"5. Mid",15000,"AKRA Polska sp. z o.o.",Sales,B2B,13000
/pl/job/frontend-ux-ui-desiner-zf-group-remote-pxueock,pxueock,26/02/2023,"Frontend (UX/UI) Desiner",9000,"5. Mid",15000,"ZF Group",Design,"Employment Contract",12000
/pl/job/remote-react-developer-startup-development-house-py4bvs2,py4bvs2,26/02/2023,"REMOTE React Developer",8400,"5. Mid",16800,"Startup Development House",Frontend,B2B,12600
/pl/job/marketing-automation-specialist-upacjenta-krakow-py9ori3,py9ori3,26/02/2023,"Marketing Automation Specialist",11000,"5. Mid",15000,uPacjenta,Marketing,"Employment Contract",13000
/pl/job/sales-specialist-with-german-dwabe-lodz-pyi9bwi,pyi9bwi,26/02/2023,"Sales Specialist with German",6000,"5. Mid",10000,"Dwabe Sp. z o.o.",Sales,"Employment Contract",8000
